tag_label,tag_id,market_id,market_slug,question,clob_token_ids
economy,100328,677024,will-the-10-year-treasury-yield-hit-5pt0-before-2027-735-167,Will the 10-year Treasury yield hit 5.0% before 2027?,"[""22397766228589110871783272985290872433765236471932774952155419500943165057456"", ""64711786665968428193644926367505584839826326600641979004261957536577681115496""]"
economy,100328,677026,will-the-10-year-treasury-yield-hit-5pt5-before-2027-997-245,Will the 10-year Treasury yield hit 5.5% before 2027?,"[""108315584853799729838614333748063377472256875592940383916811669252949563879956"", ""74921524632803398583613673988913422705359421231729013939477939186930662435210""]"
economy,100328,677028,will-the-10-year-treasury-yield-hit-6pt0-before-2027-269-656,Will the 10-year Treasury yield hit 6.0% before 2027?,"[""33659372827600316727835785655881220724422400527200618608139639039116681963297"", ""45146369041790876198635366580415867517047049508141037239379654179930940776529""]"
economy,100328,677138,will-the-10-year-treasury-yield-dip-below-4pt0-before-2027,Will the 10-year Treasury yield dip below 4.0% before 2027?,"[""96973957786774292657725727704161355117097718305078541749573961442408162809498"", ""76013108028102534259283172692270003011972792134162294203152429690688304803384""]"
economy,100328,677140,will-the-10-year-treasury-yield-dip-below-3pt0-before-2027-261,Will the 10-year Treasury yield dip below 3.0% before 2027?,"[""56991425040470014589708152891810902187001753015037609709825153921254989277828"", ""38952357974068357896293012176440716894628591320948514343279282400674861252347""]"
economy,100328,677142,will-the-10-year-treasury-yield-dip-below-1pt0-before-2027-748,Will the 10-year Treasury yield dip below 1.0% before 2027?,"[""57362872515996779646330392792968364197447194546322339120726729263378672989286"", ""5844398675933130090117388080213768590698276127041585733344000174167054297813""]"
economy,100328,677144,will-the-10-year-treasury-yield-dip-below-3pt7-before-2027-737,Will the 10-year Treasury yield dip below 3.7% before 2027?,"[""47444534299909833523895770503794407142886446645714999566458266374804914542946"", ""71464108500672983676536398854219674504864814997435981582754166649109871191554""]"
economy,100328,677146,will-the-10-year-treasury-yield-dip-below-3pt9-before-2027-794,Will the 10-year Treasury yield dip below 3.9% before 2027?,"[""98460221163491257582561784482909447764170654893388981688283099290558156631581"", ""106752699603266763784849736065272688687603139761745952185531728847192670959259""]"
economy,100328,677139,will-the-10-year-treasury-yield-dip-below-3pt5-before-2027-431,Will the 10-year Treasury yield dip below 3.5% before 2027?,"[""22843583070085866499779544111634722619527116140422802430947064336485548248817"", ""84389491616513714823666614754053572948282834121525668471568267103087673737349""]"
economy,100328,677141,will-the-10-year-treasury-yield-dip-below-2pt0-before-2027-312,Will the 10-year Treasury yield dip below 2.0% before 2027?,"[""52157149300174818059363426658218018250717387200396727951520298136135654337625"", ""22546985065477684818810789793847501035824084989865746198974631283749451856194""]"
economy,100328,677143,will-the-10-year-treasury-yield-dip-below-3pt6-before-2027-662,Will the 10-year Treasury yield dip below 3.6% before 2027?,"[""43996517466069168106802770900870289160182148869613632422121759080173172653462"", ""65352899435250001909112885455763971360013158662453391169470389250673340297697""]"
economy,100328,677145,will-the-10-year-treasury-yield-dip-below-3pt8-before-2027-914,Will the 10-year Treasury yield dip below 3.8% before 2027?,"[""9347111990487733900636918391489984417162545174162283131843493265461066742663"", ""2310208690734501335165541918291506305479166801226183051157995198065529109620""]"
economy,100328,677147,fed-emergency-rate-cut-before-2027,Fed emergency rate cut before 2027?,"[""8618184031231342643840589970076443003283607991865226846156174312081261691762"", ""45531766049319965890863214697256406917608277105688348520840698813821845625233""]"
economy,100328,677164,will-us-gdp-growth-in-2026-be-less-than-0pt5,Will US GDP growth in 2026 be less than 0.5%?,"[""71287865176633432356197929096139865786224903421308125412610296073187526047113"", ""82792433033760781538885870993088954283049522374001880218268765998915809494182""]"
economy,100328,677166,will-us-gdp-growth-in-2026-be-between-1pt0-and-1pt5,Will US GDP growth in 2026 be between 1.0% and 1.5%?,"[""3778701297142172054009835709694047837281608259621414725374943993931338899258"", ""27593294769624495449364510692469358065152813790704384009765430275474453954456""]"
economy,100328,677168,will-us-gdp-growth-in-2026-be-between-2pt0-and-2pt5,Will US GDP growth in 2026 be between 2.0% and 2.5%?,"[""62031822870197124399291372880377253497673375396600577280749307936615331930142"", ""23636199661366489995455760336431710343296746063451500415068971436882750756560""]"
economy,100328,677165,will-us-gdp-growth-in-2026-be-between-0pt5-and-1pt0,Will US GDP growth in 2026 be between 0.5% and 1.0%?,"[""56973742966520730098960805262192922206071539024165710105433399400951278999777"", ""84059764289574408252295150055825581039985955025187042102219294628683674592796""]"
economy,100328,677167,will-us-gdp-growth-in-2026-be-between-1pt5-and-2pt0,Will US GDP growth in 2026 be between 1.5% and 2.0%?,"[""94407803885346819399934554282867985853231163521945705509403304053765796156286"", ""72675171154482974856119631841895640440742160807576876752008109046187769821731""]"
economy,100328,677169,will-us-gdp-growth-in-2026-be-greater-than-2pt5,Will US GDP growth in 2026 be greater than 2.5%?,"[""91072051335534569036631525786043005843310008467930421146114648703628473446696"", ""93467345580072941416743494358778432936042820989788747507231843008868004958165""]"
economy,100328,677332,us-bank-failure-by-march-31-294,US bank failure by March 31?,"[""55214467056666747655533436499936424574734476284409703831385732503436728082773"", ""101345095261639287686326321165307329563286252573452527237500468714748213587044""]"
economy,100328,677341,major-us-bank-bailout-before-2027,Major U.S. bank bailout before 2027?,"[""460233965230927276602872250576687970388541998429301311180746048071452760616"", ""72429717825825728941356465332069176021722350397966468205695838737002050593084""]"
economy,100328,678116,will-the-ecb-announce-a-50-bps-decrease-at-the-february-2026-meeting,Will the ECB announce a 50+ bps decrease at the February 2026 meeting?,"[""41187562993059102608087772164072827153068892098458586396016648766749283824064"", ""28035782704830977746792519428058891521357821754216271691984485301597741284100""]"
economy,100328,678117,will-the-ecb-announce-a-25-bps-decrease-at-the-february-2026-meeting,Will the ECB announce a 25 bps decrease at the February 2026 meeting?,"[""51610213238310688969134549721024491977669227097323222471439162155601024610268"", ""6774874402629029300472358113676010387029781717669176269836896682439462555750""]"
economy,100328,678118,will-the-ecb-announce-no-change-at-the-february-2026-meeting,Will the ECB announce no change at the February 2026 meeting?,"[""112580571729122509376599319721242581353372495978857993538090077859887400045334"", ""5502154794294561091176993625627527547899620345515688794176493172392642216862""]"
economy,100328,678119,will-the-ecb-announce-an-increase-at-the-february-2026-meeting,Will the ECB announce an increase at the February 2026 meeting?,"[""100152371899409859992469872200386805553163257410034867423074275706228253627208"", ""104856882317866166379316158418492007271535464909962202119191073598479709746467""]"
economy,100328,680601,negative-gdp-growth-in-2026,Negative GDP growth in 2026?,"[""45429668890056162364307617807576387840293305143387096943585488315586563658159"", ""63147276005126770880954125047261230986291997315680909701649556277988435329355""]"
economy,100328,680950,will-inflation-reach-more-than-4-in-2026,Will inflation reach more than 4% in 2026?,"[""77809380206760496358055332023206786694120788116551923604170177964424180121482"", ""106318720808383838350232661991142011357620427939736042423455604487806219988373""]"
economy,100328,680954,will-inflation-reach-more-than-10-in-2026,Will inflation reach more than 10% in 2026?,"[""767313090619807826078795132250383167293948459067280703809263365919638960162"", ""10153831923325880603381379908339829878083120649911689146876869023280998215166""]"
economy,100328,680951,will-inflation-reach-more-than-5-in-2026,Will inflation reach more than 5% in 2026?,"[""72304052873611261335260464672644781804557218671425470569977240802446584805659"", ""11081619591501953852528312348772244656084481473875428225808210773881723232493""]"
economy,100328,680949,will-inflation-reach-more-than-3-in-2026,Will inflation reach more than 3% in 2026?,"[""6478474356831359523032969262014082686922886129187075898439624325202312555669"", ""36378311265709846060859255962129667010780913173065483696749977329500251096213""]"
economy,100328,680953,will-inflation-reach-more-than-8-in-2026,Will inflation reach more than 8% in 2026?,"[""58258390069175430583739342934793095317247919459371029992606946923807586356465"", ""31370790514255476984753308706114064577144633848443373130192326257576637404536""]"
economy,100328,680952,will-inflation-reach-more-than-6-in-2026,Will inflation reach more than 6% in 2026?,"[""2994355092890753835421952142336847942524552167232147341214694471416589146406"", ""115633171192844413829178933967688137861383199420540398213776179560955354413016""]"
economy,100328,682400,no-change-in-the-selic-rate-after-bank-of-brazils-january-2026-meeting,No change in the Selic rate after Bank of Brazil's January 2026 meeting?,"[""44886357497369339177580271791720477811065694497180931209010490077664816924500"", ""58110665970171303414104915811848294579601964760432008347268233947906059538976""]"
economy,100328,682399,will-the-bank-of-brazil-raise-the-selic-rate-after-january-2026-meeting,Will the Bank of Brazil raise the Selic rate after January 2026 meeting?,"[""62938828492628508014637251637585127609370676891193427146079523555384485828112"", ""32186691405851741937134309155066383753472903237868490963319895307708498015675""]"
economy,100328,682401,will-the-bank-of-brazil-lower-the-selic-rate-after-january-2026-meeting,Will the Bank of Brazil lower the Selic rate after January 2026 meeting?,"[""66785357330647705111643416216710142903475197962310591247578036555098564560967"", ""60437447821144114446513350656077797351838995378312351449723154046070701077588""]"
economy,100328,687554,sundar-pichai-out-as-google-ceo-before-2027,Sundar Pichai out as Google CEO before 2027?,"[""3187619774103815401989104105090562384823092055891401921060542494677766269804"", ""7947521479815490556018713500318743936553537976363237648691031200579833825025""]"
economy,100328,687556,dan-clancy-out-as-twitch-ceo-before-2027,Dan Clancy out as Twitch CEO before 2027?,"[""61910707904281996505161127224246612383514863738836979998312851822585274706349"", ""16196962290405878888666658864308609484308422667663114818829644282004091839476""]"
